movie_id,title,tags1
19419,Screwed,a chauffeur kidnaps his rich bosss dog to hold it for ransom but when she accidentally gets the dog back she thinks that its the chauffeur whos been kidnapped normmacdonald davechappelle dannydevito elainestritch danielbenzali shermanhemsley sarahsilverman scottalexander action comedy
12088,Fortress,a futuristic prison movie protagonist and wife are nabbed at a future us emigration point with an illegal baby during population control the resulting prison experience is the subject of the movie the prison is a futuristic one run by a private corporation bent on mind control in various ways christopherlambert kurtwoodsmith lorynlocklin cliftoncollinsjr jeffreycombs lincolnkilpatrick tomtowles vernonwells carolynpurdygordon alanzitner denigordon ericbriantwells dragiciadebert dragiciadebert harrynurmi stuartgordon action thriller sciencefiction prison cyborg marriedcouple future dystopia escape populationcontrol
14799,For Your Consideration,three actors learn that their respective performances in the film home for purim a drama set in the mid1940s american south are generating awardseason buzz catherineohara harryshearer parkerposey christophermoynihan johnmichaelhiggins carrieaizley eugenelevy janelynch fredwillard jennifercoolidge christopherguest jimpiddock edbegleyjr bobbalaban michaelmckean stephenrannazzisi simonhelberg rickygervais michaelhitchcock donlake rachaelharris richardkind sandraoh pauldooley johnkrasinski jordanblack scottadsit craigbierko christopherguest comedy drama
9466,Celebrity,the career and personal life of writer lee are at a standstill so he divorces his bashful wife robin and dives into a new job as an entertainment journalist his assignments take him to the swankiest corners of manhattan but as he jumps from one lavish party to another and engages in numerous empty romances he starts to doubt the worth of his work meanwhile top tv producer tony falls for robin and introduces her to the world of celebrity kennethbranagh judydavis joemantegna leonardodicaprio charlizetheron winonaryder melaniegriffith famkejanssen bebeneuwirth pattidarbanville carmendellorefice tonysirico kennethedelson hankazaria allisonjanney douglasmcgrath adriangrenier samrockwell michaellerner dylanbaker jksimmons jeffreywright gretchenmol debramessing donaldtrump celiaweston karenduffy donnahanover leslieshenkel woodharris frankpellegrino aidaturturro woodyallen drama comedy exzentrik independentfilm reporter exwife spectacle
7510,Running with Scissors,young augusten burroughs absorbs experiences that could make for a shocking memoir the son of an alcoholic father and an unstable mother hes handed off to his mothers therapist dr finch and spends his adolescent years as a member of finchs bizarre extended family annettebening briancox josephcross josephfiennes evanrachelwood alecbaldwin jillclayburgh gwynethpaltrow gabrielleunion patrickwilson kristinchenoweth dagmaradomiczyk colleencamp jackkaeding gabrielguedj omidabtahi ryanmurphy drama comedy gay sistersisterrelationship wifehusbandrelationship 1970s becominganadult adoption therapist marriagecrisis
31246,From Justin to Kelly,a lonely sexually repressed man a depressed woman a summer camp on this fateful night they will meet and their hearts will become one kellyclarkson justinguarini brandonhenschel gregsiff briandietzen jasonyribar justingorence christopherbryan yamilpiedra katherinebailess anikanonirose theresasannicholas kaitlinriley reneerobertson marcmacaulay toisvanestepp louissmithtreluv michaelyo shermanroberts jessicasutta camilaquaresma nancyanderson jeffreycmoore karinfreeland samomsurles lauriesposit kristindenehy leomoctezuma dondraicojohnson melaniebenz katobonner teresaespinosa alisonfaulk janinagarraway christiangeorge kehyndehill roberthoffman melanielewis brookelipton chuckmaldonado michaelmorris brandioglesby nancyomeara mistyrascon adrianrozascristino gilbertsaldivar joshseffinger beccasweitzer gustavovargas zacharywoodlee henryherrera zumelmichel robertiscove comedy romance musical
61752,Girl 6,girl 6 is a 1996 american film by director spike lee about a phone sex operator theresa randle played the title character and playwright suzanlori parks wrote the screenplay the soundtrack is composed entirely of songs written by prince the film was screened in the un certain regard section at the 1996 cannes film festival directors quentin tarantino and ron silver make cameo appearances as film directors at a pair of interesting auditions theresarandle isaiahwashington spikelee jeniferlewis debimazar peterberg michaelimperioli kristenwilson debrawilson naomicampbell gretchenmol richardbelzer larrypine coatimundi delilahcotto madonna johnturturro quentintarantino ronsilver joielee spikelee comedy independentfilm neighbor masturbation phonesex actress
10944,In the Cut,following the gruesome murder of a young woman in her neighborhood a selfdetermined woman living in new york cityas if to test the limits of her own safetypropels herself into an impossibly risky sexual liaison soon she grows increasingly wary about the motives of every man with whom she has contactand about her own megryan markruffalo jenniferjasonleigh nickdamici heatherlitteer kevinbacon janecampion mystery thriller eroticism suspense womandirector
10362,Two Lovers,a depressed man moves back in with his parents following a recent heartbreak joaquinphoenix gwynethpaltrow isabellarossellini vinessashaw monimoshonov eliaskoteas bobari davidross annejoyce elliotvillar craigwalker carmenmherlihy donaldjohnhewitt christianalbrizo juliebudd iainjbopp samanthaivers jeanineserralles miguelrivera clintoncingram dougwright shirannicholson marionmccorry saidaharrikaekulona davidcale syfader joelhorwitz johnbaker kathryngerhardt luisdalmasyjr alexfelix geronimofriasjr marikoda pedromorillojr anthonyramos diosmerreynoso edwigesam francobulaon reneefishman biancagiancoli nickgillie andrewginsburg brianhopson rjkonner evanlewis uzimann markvincent jamesgray drama romance loveofoneslife neighbor
14778,Last Orders,jack dodd was a london butcher who enjoyed a pint with his mates for over 50 years when he died he died as he lived with a smile on his face watching a horse race on which he had bet with borrowed money but before he died he had a final request last orders that his ashes be scattered in the sea at margate the movie follows his mates ray lenny and vic and his foster son vince as they journey to the sea with the ashes along the way the threads of their lives their loves and their disappointments are woven together in their memories of jack and his wife amy michaelcaine tomcourtenay davidhemmings bobhoskins helenmirren raywinstone jjfeild cameronfitch nolanhemmings anatolyusef kellyreilly stephenmccole georgeinnes georgeinnes sallyhurst fredschepisi comedy drama basedonnovel warveteran malefriendship deathofafriend friendship friends grief independentfilm lastwillandtestament memory death mothersonrelationship ashes flashback life missedopportunity
45226,The Pursuit of D.B. Cooper,a speculation on the fate of the famous hijacker who parachuted with his ransom and disappeared in the mountains has cooper succeeded in following a meticulous plan to disappear into anonymity despite the best efforts of a dogged cop robertduvall treatwilliams kathrynharrold edflanders paulgleason rgarmstrong dorothyfielding howardksmith rogerspottiswoode adventure crime thriller
10212,Ravenous,upon receiving reports of missing persons at fort spencer a remote army outpost on the western frontier capt john boyd investigates after arriving at his new post boyd and his regiment aid a wounded frontiersman who recounts a horrifying tale of a wagon train murdered by its supposed guide  a vicious us army colonel gone rogue fearing the worst the regiment heads out into the wilderness to verify the gruesome claims guypearce robertcarlyle davidarquette jeremydavies nealmcdonough stephenspinella josephrunningfox billbrochtrup sheilatousey jeffreyjones johnspencer antoniabird comedy horror thriller western winter cliff cooking cave nudity chase fort army murder survival snow camp soldier violence cannibal madness stranger americanmexicanwar womandirector wendigo militaryoutpost vomitingblood
8669,Charlie Bartlett,awkward teenager charlie bartlett anton yelchin has trouble fitting in at a new high school charlie needs some friends fast and decides that the best way to find them is to appoint himself the resident psychiatrist he becomes one of the most popular guys in school by doling out advice and occasionally medication to the student body antonyelchin robertdowneyjr hopedavis katdennings tylerhilton markrendall dylantaylor meganpark jonathanmalen derekmcgrath stephenyoung ishandav davebrown ericfink noamjenkins laurencollins annickobonsawin sarahgadon drake michaeldascenzo dwanemclean quancetiahamilton richardalancampbell kimroberts davidfraser marvinkaron abigailbernardez laurajeanes annamariajanicemcandrew ameliatenttave annabellesingson juliacohen abbyzotz maddywilde dorianwolf airickwoodhead danielwoodhead jakeepstein brendanmurray jonpoll comedy drama depression suicideattempt medicine newlove drugaddiction privateschool girlfriend advice cleverness highschool toilet schoolperformance drama independentfilm teenagecrush psychiatrist schoolbus
